rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
34,12.0,00:16:27,29595.0,19,15,A,2,推球,,,2.0,1.0,422.0,499.0,1.0,6,367.0,676.0,,,,,5,465.0,492.0,7,544.0,590.0,0
34,13.0,00:16:28,29632.0,19,15,B,2,過度切球,,1.0,1.0,6.0,367.0,676.0,2.0,5,448.0,480.0,,,,,8,436.0,681.0,8,564.0,460.0,0
34,14.0,00:16:29,29657.0,19,15,A,3,推球,,,2.0,5.0,448.0,480.0,2.0,3,854.0,705.0,對手落地致勝,落地致勝,A,,5,489.0,470.0,8,556.0,624.0,0
35,1.0,00:16:51,30328.0,19,16,A,1,發長球,,,2.0,,,,1.0,4,374.0,700.0,,,,,8,655.0,460.0,8,489.0,628.0,0
35,2.0,00:16:53,30389.0,19,16,B,2,長球,1.0,,1.0,4.0,374.0,700.0,1.0,9,734.0,427.0,,,,,4,372.0,698.0,8,588.0,463.0,0
35,3.0,00:16:55,30426.0,19,16,A,2,殺球,1.0,,1.0,9.0,734.0,427.0,1.0,5,792.0,624.0,,,,,8,684.0,448.0,8,583.0,633.0,0
35,4.0,00:16:55,30444.0,19,16,B,2,切球,,,1.0,5.0,792.0,624.0,2.0,7,516.0,494.0,,,,,8,746.0,633.0,8,693.0,439.0,0
35,5.0,00:16:56,30468.0,19,16,A,2,挑球,,,2.0,7.0,516.0,494.0,1.0,4,340.0,684.0,,,,,8,552.0,475.0,8,636.0,616.0,0
35,6.0,00:16:58,30511.0,19,16,B,2,長球,,1.0,1.0,4.0,340.0,684.0,1.0,3,470.0,427.0,,,,,4,398.0,684.0,8,573.0,477.0,0
35,7.0,00:16:59,30545.0,19,16,A,2,殺球,,,1.0,3.0,470.0,427.0,2.0,5,787.0,614.0,,,,,9,544.0,429.0,8,540.0,650.0,0
35,8.0,00:16:59,30569.0,19,16,B,2,擋小球,,,2.0,5.0,787.0,614.0,2.0,2,784.0,499.0,,,,,8,612.0,636.0,3,530.0,427.0,0
35,9.0,00:17:01,30603.0,19,16,A,2,挑球,,1.0,2.0,2.0,784.0,499.0,1.0,6,405.0,669.0,,,,,7,727.0,496.0,8,727.0,607.0,0
35,10.0,00:17:02,30638.0,19,16,B,2,長球,1.0,,1.0,6.0,405.0,669.0,1.0,9,727.0,432.0,,,,,8,532.0,667.0,8,655.0,477.0,0
35,11.0,00:17:03,30678.0,19,16,A,2,長球,1.0,,1.0,9.0,727.0,432.0,1.0,3,811.0,691.0,,,,,9,688.0,432.0,8,578.0,650.0,0
35,12.0,00:17:05,30720.0,19,16,B,2,切球,,,1.0,3.0,811.0,691.0,2.0,6,765.0,489.0,,,,,3,775.0,686.0,8,645.0,460.0,0
35,13.0,00:17:05,30743.0,19,16,A,2,挑球,,1.0,2.0,6.0,765.0,489.0,1.0,3,813.0,686.0,,,,,8,727.0,484.0,8,705.0,636.0,0
35,14.0,00:17:07,30781.0,19,16,B,2,切球,,,1.0,3.0,813.0,686.0,2.0,6,768.0,470.0,,,,,9,724.0,693.0,8,648.0,456.0,0
35,15.0,00:17:07,30803.0,19,16,A,2,勾球,,1.0,2.0,6.0,768.0,470.0,2.0,2,436.0,559.0,,,,,8,684.0,480.0,8,691.0,652.0,0
35,16.0,00:17:08,30832.0,19,16,B,2,挑球,,1.0,2.0,2.0,436.0,559.0,1.0,4,801.0,427.0,,,,,7,487.0,573.0,8,643.0,475.0,0
35,17.0,00:17:10,30873.0,19,16,A,3,長球,,1.0,1.0,4.0,801.0,427.0,2.0,11,904.0,674.0,出界,對手出界,B,,9,756.0,434.0,8,624.0,609.0,0
36,1.0,00:17:32,31545.0,19,17,B,1,發短球,,1.0,2.0,,,,2.0,8,518.0,492.0,,,,,8,640.0,609.0,8,559.0,453.0,0
36,2.0,00:17:33,31567.0,19,17,A,2,放小球,,,2.0,8.0,518.0,492.0,2.0,7,592.0,566.0,,,,,8,540.0,484.0,7,616.0,583.0,0
36,3.0,00:17:34,31593.0,19,17,B,2,挑球,,1.0,2.0,7.0,592.0,566.0,1.0,9,748.0,429.0,,,,,7,607.0,573.0,8,614.0,475.0,0
36,4.0,00:17:35,31629.0,19,17,A,2,殺球,1.0,,1.0,9.0,748.0,429.0,2.0,6,444.0,624.0,,,,,8,724.0,441.0,8,657.0,619.0,0
36,5.0,00:17:35,31642.0,19,17,B,2,擋小球,,1.0,2.0,6.0,444.0,624.0,2.0,5,444.0,482.0,,,,,8,652.0,636.0,9,756.0,432.0,0
36,6.0,00:17:36,31677.0,19,17,A,2,挑球,,,2.0,5.0,444.0,482.0,1.0,6,410.0,681.0,,,,,5,499.0,482.0,8,525.0,612.0,0
36,7.0,00:17:38,31712.0,19,17,B,2,切球,1.0,,1.0,6.0,410.0,681.0,2.0,5,424.0,482.0,,,,,8,468.0,662.0,8,566.0,463.0,0
36,8.0,00:17:39,31739.0,19,17,A,2,放小球,,,2.0,5.0,424.0,482.0,2.0,2,446.0,547.0,,,,,5,465.0,484.0,8,487.0,648.0,0
36,9.0,00:17:39,31768.0,19,17,B,2,放小球,,1.0,2.0,2.0,446.0,547.0,2.0,5,420.0,489.0,,,,,2,470.0,568.0,8,516.0,475.0,0
36,10.0,00:17:40,31794.0,19,17,A,2,放小球,,,2.0,5.0,420.0,489.0,1.0,2,422.0,547.0,,,,,1,456.0,511.0,7,489.0,564.0,0
36,11.0,00:17:41,31813.0,19,17,B,3,勾球,,1.0,1.0,2.0,422.0,547.0,2.0,2,804.0,523.0,對手落地致勝,落地致勝,B,,2,460.0,554.0,1,484.0,494.0,0
37,1.0,00:18:12,32746.0,20,17,B,1,發短球,,1.0,2.0,,,,2.0,8,650.0,492.0,,,,,8,597.0,609.0,8,729.0,458.0,0
37,2.0,00:18:13,32768.0,20,17,A,2,放小球,,,2.0,8.0,650.0,492.0,2.0,7,600.0,564.0,,,,,8,660.0,472.0,8,626.0,619.0,0
37,3.0,00:18:14,32793.0,20,17,B,3,挑球,,,2.0,7.0,600.0,564.0,2.0,7,775.0,412.0,出界,對手出界,A,,7,544.0,571.0,8,616.0,472.0,0
38,1.0,00:18:31,33326.0,21,17,A,1,發長球,,,2.0,,,,1.0,9,693.0,691.0,,,,,8,604.0,463.0,8,717.0,633.0,0
38,2.0,00:18:34,33387.0,21,17,B,2,殺球,,,1.0,9.0,693.0,691.0,2.0,6,794.0,456.0,,,,,8,693.0,684.0,8,614.0,453.0,0
38,3.0,00:18:34,33401.0,21,17,A,2,擋小球,,1.0,2.0,6.0,794.0,456.0,2.0,1,808.0,566.0,,,,,8,612.0,468.0,8,708.0,669.0,0
38,4.0,00:18:35,33429.0,21,17,B,2,推球,,,2.0,1.0,808.0,566.0,1.0,5,496.0,439.0,,,,,7,748.0,578.0,8,660.0,468.0,0
38,5.0,00:18:36,33466.0,21,17,A,2,過度切球,,,1.0,5.0,496.0,439.0,2.0,2,398.0,590.0,,,,,8,552.0,439.0,8,614.0,609.0,0
38,6.0,00:18:37,33484.0,21,17,B,2,勾球,,1.0,2.0,2.0,398.0,590.0,2.0,8,758.0,492.0,,,,,6,458.0,600.0,8,588.0,439.0,0
38,7.0,00:18:38,33509.0,21,17,A,2,勾球,,1.0,2.0,8.0,758.0,492.0,2.0,2,453.0,573.0,,,,,8,722.0,492.0,8,564.0,621.0,0
38,8.0,00:18:38,33533.0,21,17,B,2,挑球,,1.0,2.0,2.0,453.0,573.0,1.0,4,796.0,432.0,,,,,7,484.0,578.0,8,660.0,475.0,0
38,9.0,00:18:40,33571.0,21,17,A,2,長球,1.0,,1.0,4.0,796.0,432.0,1.0,4,364.0,684.0,,,,,8,708.0,439.0,8,624.0,609.0,0
38,10.0,00:18:41,33615.0,21,17,B,2,殺球,1.0,,1.0,4.0,364.0,684.0,2.0,5,446.0,456.0,,,,,6,429.0,667.0,8,616.0,456.0,0
38,11.0,00:18:42,33633.0,21,17,A,2,擋小球,,,2.0,5.0,446.0,456.0,2.0,2,429.0,556.0,,,,,8,535.0,460.0,6,372.0,674.0,0
38,12.0,00:18:43,33661.0,21,17,B,2,勾球,,1.0,2.0,2.0,429.0,556.0,2.0,2,772.0,501.0,,,,,2,468.0,576.0,8,535.0,465.0,0
38,13.0,00:18:44,33687.0,21,17,A,2,放小球,,1.0,2.0,2.0,772.0,501.0,2.0,1,796.0,556.0,,,,,7,732.0,496.0,8,544.0,597.0,0
38,14.0,00:18:44,33715.0,21,17,B,3,挑球,,,2.0,1.0,796.0,556.0,2.0,7,729.0,403.0,出界,對手出界,A,,7,741.0,571.0,8,696.0,489.0,0
